resort,timestamp,season,month,snowfall_inch,snow_depth_inch,temperature_f
Snowbasin,2025-12-14 12:00:00,2025-2026,December 2025,0.0,0.197,37.7
Snowbasin,2025-12-14 13:00:00,2025-2026,December 2025,0.0,0.197,38.3
Snowbasin,2025-12-14 14:00:00,2025-2026,December 2025,0.0,0.197,38.3
Snowbasin,2025-12-14 15:00:00,2025-2026,December 2025,0.0,0.197,37.8
Snowbasin,2025-12-14 16:00:00,2025-2026,December 2025,0.0,0.197,35.3
Snowbasin,2025-12-14 17:00:00,2025-2026,December 2025,0.0,0.197,33.2
Snowbasin,2025-12-14 18:00:00,2025-2026,December 2025,0.0,0.197,29.7
Snowbasin,2025-12-14 19:00:00,2025-2026,December 2025,0.0,0.197,26.0
Snowbasin,2025-12-14 20:00:00,2025-2026,December 2025,0.0,0.197,22.8
Snowbasin,2025-12-14 21:00:00,2025-2026,December 2025,0.0,0.197,20.8
Snowbasin,2025-12-14 22:00:00,2025-2026,December 2025,0.0,0.197,20.5
Snowbasin,2025-12-14 23:00:00,2025-2026,December 2025,0.0,0.197,21.7
Snowbasin,2025-12-15 00:00:00,2025-2026,December 2025,0.0,0.197,20.2
Snowbasin,2025-12-15 01:00:00,2025-2026,December 2025,0.0,0.197,19.8
Snowbasin,2025-12-15 02:00:00,2025-2026,December 2025,0.0,0.197,19.2
Snowbasin,2025-12-15 03:00:00,2025-2026,December 2025,0.0,0.197,18.4
Snowbasin,2025-12-15 04:00:00,2025-2026,December 2025,0.0,0.197,17.3
Snowbasin,2025-12-15 05:00:00,2025-2026,December 2025,0.0,0.197,16.6
Snowbasin,2025-12-15 06:00:00,2025-2026,December 2025,0.0,0.197,15.0
Snowbasin,2025-12-15 07:00:00,2025-2026,December 2025,0.0,0.197,13.8
Snowbasin,2025-12-15 08:00:00,2025-2026,December 2025,0.0,0.197,13.4
Snowbasin,2025-12-15 09:00:00,2025-2026,December 2025,0.0,0.197,18.5
Snowbasin,2025-12-15 10:00:00,2025-2026,December 2025,0.0,0.197,27.4
Snowbasin,2025-12-15 11:00:00,2025-2026,December 2025,0.0,0.197,36.3
Snowbasin,2025-12-15 12:00:00,2025-2026,December 2025,0.0,0.197,36.4
Snowbasin,2025-12-15 13:00:00,2025-2026,December 2025,0.0,0.197,36.0
Snowbasin,2025-12-15 14:00:00,2025-2026,December 2025,0.0,0.197,35.4
Snowbasin,2025-12-15 15:00:00,2025-2026,December 2025,0.0,0.197,35.2
Snowbasin,2025-12-15 16:00:00,2025-2026,December 2025,0.0,0.197,32.9
Snowbasin,2025-12-15 17:00:00,2025-2026,December 2025,0.0,0.164,31.3
Snowbasin,2025-12-15 18:00:00,2025-2026,December 2025,0.0,0.164,28.4
Snowbasin,2025-12-15 19:00:00,2025-2026,December 2025,0.0,0.164,27.9
Snowbasin,2025-12-15 20:00:00,2025-2026,December 2025,0.0,0.164,25.6
Snowbasin,2025-12-15 21:00:00,2025-2026,December 2025,0.0,0.164,22.1
Snowbasin,2025-12-15 22:00:00,2025-2026,December 2025,0.0,0.164,21.1
Snowbasin,2025-12-15 23:00:00,2025-2026,December 2025,0.0,0.197,28.1
Snowbasin,2025-12-16 00:00:00,2025-2026,December 2025,0.0,0.197,25.9
Snowbasin,2025-12-16 01:00:00,2025-2026,December 2025,0.0,0.197,23.2
Snowbasin,2025-12-16 02:00:00,2025-2026,December 2025,0.0,0.197,22.0
Snowbasin,2025-12-16 03:00:00,2025-2026,December 2025,0.0,0.197,21.3
Snowbasin,2025-12-16 04:00:00,2025-2026,December 2025,0.0,0.197,20.6
Snowbasin,2025-12-16 05:00:00,2025-2026,December 2025,0.0,0.197,19.7
Snowbasin,2025-12-16 06:00:00,2025-2026,December 2025,0.0,0.197,18.6
Snowbasin,2025-12-16 07:00:00,2025-2026,December 2025,0.0,0.197,18.3
Snowbasin,2025-12-16 08:00:00,2025-2026,December 2025,0.0,0.197,18.1
Snowbasin,2025-12-16 09:00:00,2025-2026,December 2025,0.0,0.197,22.8
Snowbasin,2025-12-16 10:00:00,2025-2026,December 2025,0.0,0.197,28.5
Snowbasin,2025-12-16 11:00:00,2025-2026,December 2025,0.0,0.23,36.3
Snowbasin,2025-12-16 12:00:00,2025-2026,December 2025,0.0,0.197,36.3
Snowbasin,2025-12-16 13:00:00,2025-2026,December 2025,0.0,0.197,37.8
Snowbasin,2025-12-16 14:00:00,2025-2026,December 2025,0.0,0.197,37.9
Snowbasin,2025-12-16 15:00:00,2025-2026,December 2025,0.0,0.197,36.7
Snowbasin,2025-12-16 16:00:00,2025-2026,December 2025,0.0,0.197,34.5
Snowbasin,2025-12-16 17:00:00,2025-2026,December 2025,0.0,0.164,32.9
Snowbasin,2025-12-16 18:00:00,2025-2026,December 2025,0.0,0.164,31.8
Snowbasin,2025-12-16 19:00:00,2025-2026,December 2025,0.0,0.164,27.3
Snowbasin,2025-12-16 20:00:00,2025-2026,December 2025,0.0,0.164,23.8
Snowbasin,2025-12-16 21:00:00,2025-2026,December 2025,0.0,0.164,24.2
Snowbasin,2025-12-16 22:00:00,2025-2026,December 2025,0.0,0.164,27.2
Snowbasin,2025-12-16 23:00:00,2025-2026,December 2025,0.0,0.197,30.4
Snowbasin,2025-12-17 00:00:00,2025-2026,December 2025,0.0,0.197,27.2
Snowbasin,2025-12-17 01:00:00,2025-2026,December 2025,0.0,0.197,28.6
Snowbasin,2025-12-17 02:00:00,2025-2026,December 2025,0.0,0.197,27.0
Snowbasin,2025-12-17 03:00:00,2025-2026,December 2025,0.0,0.197,21.9
Snowbasin,2025-12-17 04:00:00,2025-2026,December 2025,0.0,0.197,23.7
Snowbasin,2025-12-17 05:00:00,2025-2026,December 2025,0.0,0.197,26.6
Snowbasin,2025-12-17 06:00:00,2025-2026,December 2025,0.055,0.23,28.1
Snowbasin,2025-12-17 07:00:00,2025-2026,December 2025,0.0,0.23,27.6
Snowbasin,2025-12-17 08:00:00,2025-2026,December 2025,0.358,0.23,28.2
Snowbasin,2025-12-17 09:00:00,2025-2026,December 2025,1.571,0.361,29.4
Snowbasin,2025-12-17 10:00:00,2025-2026,December 2025,0.193,0.394,30.0
Snowbasin,2025-12-17 11:00:00,2025-2026,December 2025,0.028,0.328,34.5
Snowbasin,2025-12-17 12:00:00,2025-2026,December 2025,0.386,0.328,36.6
Snowbasin,2025-12-17 13:00:00,2025-2026,December 2025,1.02,0.394,35.0
Snowbasin,2025-12-17 14:00:00,2025-2026,December 2025,0.634,0.427,33.6
Snowbasin,2025-12-17 15:00:00,2025-2026,December 2025,0.0,0.427,32.1
Snowbasin,2025-12-17 16:00:00,2025-2026,December 2025,0.0,0.394,32.2
Snowbasin,2025-12-17 17:00:00,2025-2026,December 2025,0.0,0.361,29.7
Snowbasin,2025-12-17 18:00:00,2025-2026,December 2025,0.0,0.361,28.4
Snowbasin,2025-12-17 19:00:00,2025-2026,December 2025,0.0,0.361,26.7
Snowbasin,2025-12-17 20:00:00,2025-2026,December 2025,0.0,0.361,24.4
Snowbasin,2025-12-17 21:00:00,2025-2026,December 2025,0.0,0.361,20.3
Snowbasin,2025-12-17 22:00:00,2025-2026,December 2025,0.0,0.361,17.4
Snowbasin,2025-12-17 23:00:00,2025-2026,December 2025,0.0,0.361,19.1
Snowbasin,2025-12-18 00:00:00,2025-2026,December 2025,0.0,0.361,18.3
Snowbasin,2025-12-18 01:00:00,2025-2026,December 2025,0.0,0.361,18.9
Snowbasin,2025-12-18 02:00:00,2025-2026,December 2025,0.0,0.361,18.0
Snowbasin,2025-12-18 03:00:00,2025-2026,December 2025,0.0,0.361,18.3
Snowbasin,2025-12-18 04:00:00,2025-2026,December 2025,0.0,0.361,17.4
Snowbasin,2025-12-18 05:00:00,2025-2026,December 2025,0.0,0.295,14.3
Snowbasin,2025-12-18 06:00:00,2025-2026,December 2025,0.0,0.295,10.1
Snowbasin,2025-12-18 07:00:00,2025-2026,December 2025,0.0,0.295,9.7
Snowbasin,2025-12-18 08:00:00,2025-2026,December 2025,0.0,0.295,8.5
Snowbasin,2025-12-18 09:00:00,2025-2026,December 2025,0.0,0.295,9.5
Snowbasin,2025-12-18 10:00:00,2025-2026,December 2025,0.0,0.295,17.7
Snowbasin,2025-12-18 11:00:00,2025-2026,December 2025,0.0,0.295,22.6
Snowbasin,2025-12-18 12:00:00,2025-2026,December 2025,0.0,0.295,25.9
Snowbasin,2025-12-18 13:00:00,2025-2026,December 2025,0.0,0.295,27.4
Snowbasin,2025-12-18 14:00:00,2025-2026,December 2025,0.0,0.295,27.3
Snowbasin,2025-12-18 15:00:00,2025-2026,December 2025,0.028,0.295,26.0
Snowbasin,2025-12-18 16:00:00,2025-2026,December 2025,0.055,0.295,25.5
Snowbasin,2025-12-18 17:00:00,2025-2026,December 2025,0.055,0.295,24.6
Snowbasin,2025-12-18 18:00:00,2025-2026,December 2025,0.0,0.295,23.4
Snowbasin,2025-12-18 19:00:00,2025-2026,December 2025,0.0,0.295,21.6
Snowbasin,2025-12-18 20:00:00,2025-2026,December 2025,0.0,0.295,19.8
Snowbasin,2025-12-18 21:00:00,2025-2026,December 2025,0.0,0.295,18.3
Snowbasin,2025-12-18 22:00:00,2025-2026,December 2025,0.0,0.295,16.5
Snowbasin,2025-12-18 23:00:00,2025-2026,December 2025,0.0,0.295,15.7
Snowbasin,2025-12-19 00:00:00,2025-2026,December 2025,0.0,0.295,15.6
Snowbasin,2025-12-19 01:00:00,2025-2026,December 2025,0.0,0.295,15.9
Snowbasin,2025-12-19 02:00:00,2025-2026,December 2025,0.0,0.295,15.8
Snowbasin,2025-12-19 03:00:00,2025-2026,December 2025,0.0,0.295,16.3
Snowbasin,2025-12-19 04:00:00,2025-2026,December 2025,0.0,0.295,18.1
Snowbasin,2025-12-19 05:00:00,2025-2026,December 2025,0.0,0.262,30.3
Snowbasin,2025-12-19 06:00:00,2025-2026,December 2025,0.0,0.262,31.8
Snowbasin,2025-12-19 07:00:00,2025-2026,December 2025,0.0,0.262,31.8
Snowbasin,2025-12-19 08:00:00,2025-2026,December 2025,0.0,0.262,30.5
Snowbasin,2025-12-19 09:00:00,2025-2026,December 2025,0.0,0.262,30.8
Snowbasin,2025-12-19 10:00:00,2025-2026,December 2025,0.0,0.262,30.5
Snowbasin,2025-12-19 11:00:00,2025-2026,December 2025,0.0,0.295,37.2
Snowbasin,2025-12-19 12:00:00,2025-2026,December 2025,0.0,0.295,33.6
Snowbasin,2025-12-19 13:00:00,2025-2026,December 2025,0.0,0.262,32.6
Snowbasin,2025-12-19 14:00:00,2025-2026,December 2025,0.0,0.262,32.0
Snowbasin,2025-12-19 15:00:00,2025-2026,December 2025,0.0,0.262,31.6
Snowbasin,2025-12-19 16:00:00,2025-2026,December 2025,0.0,0.262,31.4
Snowbasin,2025-12-19 17:00:00,2025-2026,December 2025,0.0,0.262,31.7
Snowbasin,2025-12-19 18:00:00,2025-2026,December 2025,0.579,0.328,28.8
Snowbasin,2025-12-19 19:00:00,2025-2026,December 2025,0.331,0.328,27.7
Snowbasin,2025-12-19 20:00:00,2025-2026,December 2025,0.0,0.328,28.2
Snowbasin,2025-12-19 21:00:00,2025-2026,December 2025,1.213,0.427,28.2
Snowbasin,2025-12-19 22:00:00,2025-2026,December 2025,0.22,0.459,27.7
Snowbasin,2025-12-19 23:00:00,2025-2026,December 2025,0.469,0.427,27.6
Snowbasin,2025-12-20 00:00:00,2025-2026,December 2025,0.276,0.427,25.5
Snowbasin,2025-12-20 01:00:00,2025-2026,December 2025,0.22,0.459,25.1
Snowbasin,2025-12-20 02:00:00,2025-2026,December 2025,0.0,0.459,25.0
Snowbasin,2025-12-20 03:00:00,2025-2026,December 2025,0.276,0.492,25.9
Snowbasin,2025-12-20 04:00:00,2025-2026,December 2025,0.055,0.492,25.2
Snowbasin,2025-12-20 05:00:00,2025-2026,December 2025,0.0,0.361,25.0
Snowbasin,2025-12-20 06:00:00,2025-2026,December 2025,0.0,0.361,23.7
Snowbasin,2025-12-20 07:00:00,2025-2026,December 2025,0.0,0.361,21.9
Snowbasin,2025-12-20 08:00:00,2025-2026,December 2025,0.0,0.361,23.1
Snowbasin,2025-12-20 09:00:00,2025-2026,December 2025,0.0,0.361,25.2
Snowbasin,2025-12-20 10:00:00,2025-2026,December 2025,0.0,0.361,27.3
Snowbasin,2025-12-20 11:00:00,2025-2026,December 2025,0.0,0.328,31.4
Snowbasin,2025-12-20 12:00:00,2025-2026,December 2025,0.0,0.328,31.0
Snowbasin,2025-12-20 13:00:00,2025-2026,December 2025,0.0,0.295,32.1
Snowbasin,2025-12-20 14:00:00,2025-2026,December 2025,0.0,0.295,32.2
Snowbasin,2025-12-20 15:00:00,2025-2026,December 2025,0.0,0.295,31.2
Snowbasin,2025-12-20 16:00:00,2025-2026,December 2025,0.0,0.295,29.9
Snowbasin,2025-12-20 17:00:00,2025-2026,December 2025,0.0,0.295,27.3
Snowbasin,2025-12-20 18:00:00,2025-2026,December 2025,0.0,0.295,25.4
Snowbasin,2025-12-20 19:00:00,2025-2026,December 2025,0.0,0.295,22.8
Snowbasin,2025-12-20 20:00:00,2025-2026,December 2025,0.0,0.295,21.1
Snowbasin,2025-12-20 21:00:00,2025-2026,December 2025,0.0,0.295,20.9
Snowbasin,2025-12-20 22:00:00,2025-2026,December 2025,0.0,0.295,23.0
Snowbasin,2025-12-20 23:00:00,2025-2026,December 2025,0.0,0.262,24.7
Snowbasin,2025-12-21 00:00:00,2025-2026,December 2025,0.0,0.262,23.4
Snowbasin,2025-12-21 01:00:00,2025-2026,December 2025,0.0,0.262,25.8
Snowbasin,2025-12-21 02:00:00,2025-2026,December 2025,0.0,0.262,26.1
Snowbasin,2025-12-21 03:00:00,2025-2026,December 2025,0.0,0.262,26.5
Snowbasin,2025-12-21 04:00:00,2025-2026,December 2025,0.0,0.262,27.1
Snowbasin,2025-12-21 05:00:00,2025-2026,December 2025,0.0,0.262,28.4
Snowbasin,2025-12-21 06:00:00,2025-2026,December 2025,0.0,0.262,28.3
Snowbasin,2025-12-21 07:00:00,2025-2026,December 2025,0.0,0.262,27.3
Snowbasin,2025-12-21 08:00:00,2025-2026,December 2025,0.0,0.262,27.3
Snowbasin,2025-12-21 09:00:00,2025-2026,December 2025,0.0,0.262,27.9
Snowbasin,2025-12-21 10:00:00,2025-2026,December 2025,0.0,0.262,31.5
Snowbasin,2025-12-21 11:00:00,2025-2026,December 2025,0.0,0.23,36.8
Snowbasin,2025-12-21 12:00:00,2025-2026,December 2025,0.083,0.23,37.3
Snowbasin,2025-12-21 13:00:00,2025-2026,December 2025,0.028,0.23,35.1
Snowbasin,2025-12-21 14:00:00,2025-2026,December 2025,0.0,0.23,35.6
Snowbasin,2025-12-21 15:00:00,2025-2026,December 2025,0.0,0.197,33.4
Snowbasin,2025-12-21 16:00:00,2025-2026,December 2025,0.055,0.197,32.1
Snowbasin,2025-12-21 17:00:00,2025-2026,December 2025,0.055,0.23,33.1
Snowbasin,2025-12-21 18:00:00,2025-2026,December 2025,0.0,0.23,32.5
Snowbasin,2025-12-21 19:00:00,2025-2026,December 2025,0.0,0.23,29.3
Snowbasin,2025-12-21 20:00:00,2025-2026,December 2025,0.0,0.23,26.4
Snowbasin,2025-12-21 21:00:00,2025-2026,December 2025,0.0,0.23,26.6
Snowbasin,2025-12-21 22:00:00,2025-2026,December 2025,0.0,0.23,26.4
Snowbasin,2025-12-21 23:00:00,2025-2026,December 2025,0.0,0.197,26.4
Snowbasin,2025-12-22 00:00:00,2025-2026,December 2025,0.0,0.197,26.7
Snowbasin,2025-12-22 01:00:00,2025-2026,December 2025,0.0,0.197,26.9
Snowbasin,2025-12-22 02:00:00,2025-2026,December 2025,0.0,0.197,27.0
Snowbasin,2025-12-22 03:00:00,2025-2026,December 2025,0.0,0.197,26.8
Snowbasin,2025-12-22 04:00:00,2025-2026,December 2025,0.0,0.197,25.9
Snowbasin,2025-12-22 05:00:00,2025-2026,December 2025,0.0,0.164,30.0
Snowbasin,2025-12-22 06:00:00,2025-2026,December 2025,0.0,0.164,29.5
Snowbasin,2025-12-22 07:00:00,2025-2026,December 2025,0.0,0.164,29.0
Snowbasin,2025-12-22 08:00:00,2025-2026,December 2025,0.0,0.164,27.9
Snowbasin,2025-12-22 09:00:00,2025-2026,December 2025,0.0,0.164,28.0
Snowbasin,2025-12-22 10:00:00,2025-2026,December 2025,0.0,0.164,28.9
Snowbasin,2025-12-22 11:00:00,2025-2026,December 2025,0.0,0.131,34.1
Snowbasin,2025-12-22 12:00:00,2025-2026,December 2025,0.0,0.131,35.6
Snowbasin,2025-12-22 13:00:00,2025-2026,December 2025,0.0,0.131,37.7
Snowbasin,2025-12-22 14:00:00,2025-2026,December 2025,0.0,0.098,39.2
Snowbasin,2025-12-22 15:00:00,2025-2026,December 2025,0.0,0.098,35.8
Snowbasin,2025-12-22 16:00:00,2025-2026,December 2025,0.0,0.098,33.7
Snowbasin,2025-12-22 17:00:00,2025-2026,December 2025,0.0,0.098,31.2
Snowbasin,2025-12-22 18:00:00,2025-2026,December 2025,0.0,0.098,29.1
Snowbasin,2025-12-22 19:00:00,2025-2026,December 2025,0.0,0.098,28.6
Snowbasin,2025-12-22 20:00:00,2025-2026,December 2025,0.0,0.098,27.2
Snowbasin,2025-12-22 21:00:00,2025-2026,December 2025,0.0,0.098,26.1
Snowbasin,2025-12-22 22:00:00,2025-2026,December 2025,0.0,0.098,24.9
Snowbasin,2025-12-22 23:00:00,2025-2026,December 2025,0.0,0.066,25.8
Snowbasin,2025-12-23 00:00:00,2025-2026,December 2025,0.0,0.066,24.1
Snowbasin,2025-12-23 01:00:00,2025-2026,December 2025,0.0,0.066,22.7
Snowbasin,2025-12-23 02:00:00,2025-2026,December 2025,0.0,0.066,22.8
Snowbasin,2025-12-23 03:00:00,2025-2026,December 2025,0.0,0.066,24.1
Snowbasin,2025-12-23 04:00:00,2025-2026,December 2025,0.0,0.066,24.6
Snowbasin,2025-12-23 05:00:00,2025-2026,December 2025,0.0,0.066,25.6
Snowbasin,2025-12-23 06:00:00,2025-2026,December 2025,0.0,0.066,25.2
Snowbasin,2025-12-23 07:00:00,2025-2026,December 2025,0.0,0.066,25.0
Snowbasin,2025-12-23 08:00:00,2025-2026,December 2025,0.0,0.066,25.5
Snowbasin,2025-12-23 09:00:00,2025-2026,December 2025,0.0,0.066,27.5
Snowbasin,2025-12-23 10:00:00,2025-2026,December 2025,0.0,0.066,30.9
Snowbasin,2025-12-23 11:00:00,2025-2026,December 2025,0.0,0.066,37.2
Snowbasin,2025-12-23 12:00:00,2025-2026,December 2025,0.0,0.066,40.8
Snowbasin,2025-12-23 13:00:00,2025-2026,December 2025,0.0,0.066,43.4
Snowbasin,2025-12-23 14:00:00,2025-2026,December 2025,0.0,0.033,41.9
Snowbasin,2025-12-23 15:00:00,2025-2026,December 2025,0.0,0.033,38.3
Snowbasin,2025-12-23 16:00:00,2025-2026,December 2025,0.0,0.033,35.0
Snowbasin,2025-12-23 17:00:00,2025-2026,December 2025,0.0,0.066,30.3
Snowbasin,2025-12-23 18:00:00,2025-2026,December 2025,0.0,0.066,30.5
Snowbasin,2025-12-23 19:00:00,2025-2026,December 2025,0.0,0.066,29.7
Snowbasin,2025-12-23 20:00:00,2025-2026,December 2025,0.0,0.066,28.3
Snowbasin,2025-12-23 21:00:00,2025-2026,December 2025,0.0,0.066,27.6
Snowbasin,2025-12-23 22:00:00,2025-2026,December 2025,0.0,0.066,28.8
Snowbasin,2025-12-23 23:00:00,2025-2026,December 2025,0.0,0.066,32.1
Snowbasin,2025-12-24 00:00:00,2025-2026,December 2025,0.0,0.066,33.6
Snowbasin,2025-12-24 01:00:00,2025-2026,December 2025,0.0,0.066,31.7
Snowbasin,2025-12-24 02:00:00,2025-2026,December 2025,0.0,0.033,30.8
Snowbasin,2025-12-24 03:00:00,2025-2026,December 2025,0.0,0.033,29.0
Snowbasin,2025-12-24 04:00:00,2025-2026,December 2025,0.0,0.033,26.2
Snowbasin,2025-12-24 05:00:00,2025-2026,December 2025,0.0,0.033,25.3
Snowbasin,2025-12-24 06:00:00,2025-2026,December 2025,0.0,0.033,24.7
Snowbasin,2025-12-24 07:00:00,2025-2026,December 2025,0.0,0.033,24.1
Snowbasin,2025-12-24 08:00:00,2025-2026,December 2025,0.0,0.033,26.7
Snowbasin,2025-12-24 09:00:00,2025-2026,December 2025,0.0,0.033,31.2
Snowbasin,2025-12-24 10:00:00,2025-2026,December 2025,0.0,0.033,34.7
Snowbasin,2025-12-24 11:00:00,2025-2026,December 2025,0.0,0.066,35.8
Snowbasin,2025-12-24 12:00:00,2025-2026,December 2025,0.0,0.066,36.5
Snowbasin,2025-12-24 13:00:00,2025-2026,December 2025,0.0,0.066,37.6
Snowbasin,2025-12-24 14:00:00,2025-2026,December 2025,0.083,0.066,35.7
Snowbasin,2025-12-24 15:00:00,2025-2026,December 2025,0.11,0.066,36.2
Snowbasin,2025-12-24 16:00:00,2025-2026,December 2025,0.0,0.066,38.0
Snowbasin,2025-12-24 17:00:00,2025-2026,December 2025,0.0,0.066,34.8
Snowbasin,2025-12-24 18:00:00,2025-2026,December 2025,0.0,0.066,33.6
Snowbasin,2025-12-24 19:00:00,2025-2026,December 2025,0.0,0.066,33.4
Snowbasin,2025-12-24 20:00:00,2025-2026,December 2025,0.0,0.066,33.0
Snowbasin,2025-12-24 21:00:00,2025-2026,December 2025,0.0,0.066,32.4
Snowbasin,2025-12-24 22:00:00,2025-2026,December 2025,0.0,0.066,31.8
Snowbasin,2025-12-24 23:00:00,2025-2026,December 2025,0.0,0.066,31.7
Snowbasin,2025-12-25 00:00:00,2025-2026,December 2025,0.0,0.066,31.0
Snowbasin,2025-12-25 01:00:00,2025-2026,December 2025,0.0,0.066,30.0
Snowbasin,2025-12-25 02:00:00,2025-2026,December 2025,0.0,0.066,30.7
Snowbasin,2025-12-25 03:00:00,2025-2026,December 2025,0.0,0.066,29.7
Snowbasin,2025-12-25 04:00:00,2025-2026,December 2025,0.0,0.066,29.5
Snowbasin,2025-12-25 05:00:00,2025-2026,December 2025,0.0,0.066,33.0
Snowbasin,2025-12-25 06:00:00,2025-2026,December 2025,0.0,0.066,32.1
Snowbasin,2025-12-25 07:00:00,2025-2026,December 2025,0.028,0.066,30.3
Snowbasin,2025-12-25 08:00:00,2025-2026,December 2025,0.827,0.131,28.2
Snowbasin,2025-12-25 09:00:00,2025-2026,December 2025,0.138,0.131,28.7
Snowbasin,2025-12-25 10:00:00,2025-2026,December 2025,0.0,0.131,30.9
Snowbasin,2025-12-25 11:00:00,2025-2026,December 2025,0.0,0.098,35.7
Snowbasin,2025-12-25 12:00:00,2025-2026,December 2025,0.0,0.098,40.7
Snowbasin,2025-12-25 13:00:00,2025-2026,December 2025,0.0,0.066,42.1
Snowbasin,2025-12-25 14:00:00,2025-2026,December 2025,0.0,0.066,37.5
Snowbasin,2025-12-25 15:00:00,2025-2026,December 2025,0.0,0.066,35.1
Snowbasin,2025-12-25 16:00:00,2025-2026,December 2025,0.0,0.066,38.0
Snowbasin,2025-12-25 17:00:00,2025-2026,December 2025,0.0,0.033,33.8
Snowbasin,2025-12-25 18:00:00,2025-2026,December 2025,0.0,0.033,29.8
Snowbasin,2025-12-25 19:00:00,2025-2026,December 2025,0.0,0.033,27.6
Snowbasin,2025-12-25 20:00:00,2025-2026,December 2025,0.0,0.033,27.9
Snowbasin,2025-12-25 21:00:00,2025-2026,December 2025,0.0,0.033,28.8
Snowbasin,2025-12-25 22:00:00,2025-2026,December 2025,0.0,0.033,28.0
Snowbasin,2025-12-25 23:00:00,2025-2026,December 2025,0.0,0.033,29.2
Snowbasin,2025-12-26 00:00:00,2025-2026,December 2025,0.0,0.033,28.4
Snowbasin,2025-12-26 01:00:00,2025-2026,December 2025,0.0,0.033,28.2
Snowbasin,2025-12-26 02:00:00,2025-2026,December 2025,0.0,0.033,27.4
Snowbasin,2025-12-26 03:00:00,2025-2026,December 2025,0.083,0.033,28.0
Snowbasin,2025-12-26 04:00:00,2025-2026,December 2025,0.055,0.033,26.0
Snowbasin,2025-12-26 05:00:00,2025-2026,December 2025,0.0,0.0,24.6
Snowbasin,2025-12-26 06:00:00,2025-2026,December 2025,0.0,0.0,23.9
Snowbasin,2025-12-26 07:00:00,2025-2026,December 2025,0.0,0.0,25.4
Snowbasin,2025-12-26 08:00:00,2025-2026,December 2025,0.11,0.0,26.1
Snowbasin,2025-12-26 09:00:00,2025-2026,December 2025,0.276,0.033,26.8
Snowbasin,2025-12-26 10:00:00,2025-2026,December 2025,0.0,0.033,29.0
Snowbasin,2025-12-26 11:00:00,2025-2026,December 2025,0.0,0.0,33.5
Snowbasin,2025-12-26 12:00:00,2025-2026,December 2025,0.0,0.0,35.6
Snowbasin,2025-12-26 13:00:00,2025-2026,December 2025,0.524,0.033,34.3
Snowbasin,2025-12-26 14:00:00,2025-2026,December 2025,0.055,0.033,33.2
Snowbasin,2025-12-26 15:00:00,2025-2026,December 2025,0.0,0.033,34.3
Snowbasin,2025-12-26 16:00:00,2025-2026,December 2025,0.055,0.033,31.4
Snowbasin,2025-12-26 17:00:00,2025-2026,December 2025,1.846,0.164,26.6
Snowbasin,2025-12-26 18:00:00,2025-2026,December 2025,0.937,0.23,25.0
Snowbasin,2025-12-26 19:00:00,2025-2026,December 2025,0.083,0.23,21.5
Snowbasin,2025-12-26 20:00:00,2025-2026,December 2025,0.909,0.295,21.9
Snowbasin,2025-12-26 21:00:00,2025-2026,December 2025,0.193,0.328,23.5
Snowbasin,2025-12-26 22:00:00,2025-2026,December 2025,0.303,0.361,22.7
Snowbasin,2025-12-26 23:00:00,2025-2026,December 2025,0.055,0.262,20.9
Snowbasin,2025-12-27 00:00:00,2025-2026,December 2025,0.193,0.262,21.0
Snowbasin,2025-12-27 01:00:00,2025-2026,December 2025,0.055,0.262,21.3
Snowbasin,2025-12-27 02:00:00,2025-2026,December 2025,0.138,0.295,20.4
Snowbasin,2025-12-27 03:00:00,2025-2026,December 2025,0.055,0.295,19.2
Snowbasin,2025-12-27 04:00:00,2025-2026,December 2025,0.0,0.295,18.9
Snowbasin,2025-12-27 05:00:00,2025-2026,December 2025,0.0,0.295,20.5
Snowbasin,2025-12-27 06:00:00,2025-2026,December 2025,0.055,0.295,21.5
Snowbasin,2025-12-27 07:00:00,2025-2026,December 2025,0.165,0.328,22.8
Snowbasin,2025-12-27 08:00:00,2025-2026,December 2025,0.193,0.328,22.7
Snowbasin,2025-12-27 09:00:00,2025-2026,December 2025,0.22,0.361,22.9
Snowbasin,2025-12-27 10:00:00,2025-2026,December 2025,0.055,0.361,25.8
Snowbasin,2025-12-27 11:00:00,2025-2026,December 2025,0.028,0.394,27.3
Snowbasin,2025-12-27 12:00:00,2025-2026,December 2025,0.028,0.394,27.6
Snowbasin,2025-12-27 13:00:00,2025-2026,December 2025,0.028,0.394,26.9
Snowbasin,2025-12-27 14:00:00,2025-2026,December 2025,0.083,0.394,27.3
Snowbasin,2025-12-27 15:00:00,2025-2026,December 2025,0.11,0.427,26.4
Snowbasin,2025-12-27 16:00:00,2025-2026,December 2025,0.22,0.427,24.0
Snowbasin,2025-12-27 17:00:00,2025-2026,December 2025,0.028,0.427,21.9
Snowbasin,2025-12-27 18:00:00,2025-2026,December 2025,0.0,0.427,18.2
Snowbasin,2025-12-27 19:00:00,2025-2026,December 2025,0.0,0.427,16.5
Snowbasin,2025-12-27 20:00:00,2025-2026,December 2025,0.0,0.427,12.9
Snowbasin,2025-12-27 21:00:00,2025-2026,December 2025,0.0,0.427,15.6
Snowbasin,2025-12-27 22:00:00,2025-2026,December 2025,0.0,0.427,15.3
Snowbasin,2025-12-27 23:00:00,2025-2026,December 2025,0.0,0.361,15.6
